Id,Sales
12156,8017.30957031
13012,8331.9765625
13868,8696.8515625
14724,12219.8427734
15580,5071.52148438
16436,7474.6328125
17292,6573.41113281
18148,5894.90039062
19004,5769.2734375
19860,5555.96044922
20716,6218.64990234
21572,5540.11621094
22428,6713.66943359
23284,7726.91064453
24140,7829.49658203
24996,7916.89794922
25852,8204.8203125
26708,9894.06054688
27564,5393.38525391
28420,7294.90234375
29276,7044.44775391
30132,6403.07910156
30988,6029.29785156
31844,6204.28808594
32700,6832.19677734
33556,5432.58398438
34412,7151.39257812
35268,7871.29248047
36124,7771.61279297
36980,8057.57128906
37836,8201.94140625
38692,10307.8984375
39548,5625.04150391
40404,7629.61181641
173,6824.61572266
1029,7311.50195312
1885,8077.43896484
2741,9281.60644531
3597,6500.43701172
4453,5128.41308594
5309,5891.20166016
6165,5976.28417969
7021,5949.25732422
7877,6114.61279297
8733,6474.36767578
9589,5922.42626953
10445,4571.34765625
11301,6496.20947266
12157,6976.91113281
13013,7701.78320312
13869,8242.80761719
14725,9492.75097656
15581,6673.02734375
16437,4904.42675781
17293,5779.15966797
18149,5513.36279297
19005,5576.76806641
19861,5217.29003906
20717,5659.97119141
21573,6363.94677734
22429,4478.50830078
23285,6609.83300781
24141,7057.94580078
24997,7326.26660156
25853,7812.10107422
26709,8740.65917969
27565,6777.4296875
28421,5030.57373047
29277,5715.43212891
30133,5580.34375
30989,5596.56982422
31845,5829.02392578
32701,6031.09814453
33557,6694.88183594
34413,5007.26367188
35269,6676.39550781
36125,6936.41552734
36981,7298.51464844
37837,7389.65283203
38693,8540.69140625
39549,6941.69042969
40405,5503.72119141
174,7241.28125
1030,7636.94335938
1886,8376.11132812
2742,9762.74121094
3598,5708.02832031
4454,5025.8203125
5310,6091.89160156
6166,6020.05761719
7022,6015.23583984
7878,6126.0546875
8734,6639.67675781
9590,5101.04345703
10446,4419.63330078
11302,6966.51757812
12158,7107.02978516
13014,7838.60498047
13870,8325.53417969
14726,9288.58496094
15582,5541.92919922
16438,4737.31152344
17294,5747.88476562
18150,5270.15820312
19006,5230.36523438
19862,4938.69238281
20718,5649.57226562
21574,5183.81640625
22430,4230.26757812
23286,7039.45751953
24142,7285.02197266
24998,7669.81396484
25854,7900.19726562
26710,8954.41601562
27566,5351.57421875
28422,4590.97705078
29278,5668.76708984
30134,5381.88916016
30990,5368.85546875
31846,5261.69482422
32702,5635.99755859
33558,5430.31982422
34414,4494.40234375
35270,6264.38916016
36126,6309.53173828
36982,6684.77441406
37838,6810.21240234
38694,7935.59375
39550,5682.27392578
40406,5009.30371094
175,7839.64453125
1031,7983.89355469
1887,8811.18652344
2743,10513.6992188
3599,5869.859375
4455,7950.89013672
5311,7146.21728516
6167,7135.52392578
7023,7036.23535156
7879,7096.72705078
8735,7120.62060547
9591,5317.42138672
10447,7697.01708984
11303,8472.40917969
12159,8687.27636719
13015,8962.81542969
13871,9499.36328125
14727,10876.8525391
15583,6459.95166016
16439,8464.96972656
17295,7925.66943359
18151,7317.90673828
19007,7116.25488281
19863,6808.97167969
20719,7661.58886719
21575,6327.3828125
22431,8033.4453125
23287,8712.68457031
24143,8630.79394531
24999,8957.00390625
25855,8961.61816406
26711,10665.1845703
27567,6086.10693359
28423,8411.48925781
29279,7889.09082031
30135,7406.80029297
30991,6967.47460938
31847,6904.05957031
32703,7275.07861328
33559,6318.41455078
34415,8514.4609375
35271,8588.54394531
36127,8520.43261719
36983,8618.23242188
37839,8818.06445312
38695,10232.0351562
39551,6318.54150391
40407,8115.96679688
176,8657.85351562
1032,8810.62402344
1888,9592.10058594
2744,11863.4960938
3600,6095.640625
4456,7081.546875
5312,7534.55810547
6168,7358.94433594
7024,7054.14355469
7880,7113.66943359
8736,7157.52734375
9592,5457.11279297
10448,6841.75048828
11304,9198.48339844
12160,9333.83203125
13016,9813.86425781
13872,10197.2158203
14728,13332.9765625
15584,6939.31396484
16440,7830.87841797
17296,7559.71679688
18152,6567.58251953
19008,6217.43408203
19864,6063.31835938
20720,6642.77392578
21576,6387.14599609
22432,6876.59472656
23288,9353.23339844
24144,9206.89160156
25000,9046.07714844
25856,9680.83007812
26712,11772.7490234
27568,6394.86962891
28424,7497.52441406
29280,7985.11230469
30136,7388.08154297
30992,6548.02978516
31848,6830.41162109
32704,7300.64501953
33560,6987.453125
34416,7519.41699219
35272,9427.90332031
36128,9383.30859375
36984,9489.80957031
37840,9969.86132812
38696,13007.2998047
39552,7406.30566406
40408,8726.59765625
177,7375.84423828
1033,7616.91650391
1889,8235.05175781
2745,9959.29296875
3601,5052.14550781
4457,6781.91748047
5313,6923.05761719
6169,6612.87255859
7025,6507.04345703
7881,6553.85302734
8737,7497.59570312
9593,4700.56298828
10449,6510.76220703
11305,8169.04150391
12161,8392.97753906
13017,9126.74414062
13873,9869.25390625
14729,12593.3291016
15585,6004.09277344
16441,7939.59130859
17297,7094.68310547
18153,6193.23779297
19009,6011.16357422
19865,5816.01123047
20721,6865.44042969
21577,5592.25830078
22433,6775.08349609
23289,7788.10791016
24145,7704.58984375
25001,7669.14111328
25857,8213.16699219
26713,9997.84765625
27569,5560.86474609
28425,7205.62646484
29281,7199.07275391
30137,6732.77929688
30993,6157.5546875
31849,6417.33740234
32705,7145.37207031
33561,5711.87353516
34417,7075.51806641
35273,7788.52392578
36129,7718.57226562
36985,7840.66894531
37841,8249.40625
38697,10787.5488281
39553,6076.40869141
40409,7967.27197266
178,4875.47509766
1034,5050.49316406
1890,5539.80957031
2746,7391.69042969
3602,3597.08862305
4458,4353.82519531
5314,4186.07617188
6170,3823.92553711
7026,3843.87207031
7882,3883.53320312
8738,4528.36865234
9594,3223.3984375
10450,4075.41430664
11306,5248.98193359
12162,5228.93359375
13018,5697.42675781
13874,6086.99511719
14730,7890.35498047
15586,4333.48144531
16442,5188.58496094
17298,4477.97412109
18154,3867.28564453
19010,3722.37353516
19866,3657.71191406
20722,4390.98681641
21578,4281.765625
22434,4673.74169922
23290,5394.35253906
24146,5269.10791016
25002,5336.90332031
25858,5704.66455078
26714,7337.71435547
27570,4299.65185547
28426,3888.64526367
29282,4808.18505859
30138,4261.71777344
30994,3993.95092773
31850,4141.54394531
32706,4826.30322266
33562,4285.96630859
34418,4792.99609375
35274,5402.23583984
36130,5219.07714844
36986,5328.91699219
37842,5522.77880859
38698,7334.38378906
39554,4391.875
40410,5090.78710938
179,9608.08691406
1035,10069.1884766
1891,11284.5976562
2747,12698.1494141
3603,9100.13769531
4459,7690.75732422
5315,8671.85351562
6171,8642.75488281
7027,8541.97070312
7883,8803.99609375
8739,9432.73339844
9595,8232.515625
10451,7081.85791016
11307,9446.24707031
12163,9767.78027344
13019,10803.1376953
13875,11666.5507812
14731,13160.4873047
15587,9770.14648438
16443,7933.15673828
17299,8737.64160156
18155,8165.34130859
19011,8159.19091797
19867,7699.74853516
20723,8550.81445312
21579,9286.45898438
22435,7083.03320312
23291,9595.3125
24147,9823.52832031
25003,10052.8085938
25859,10772.3730469
26715,12289.9013672
27571,9920.42382812
28427,8023.28369141
29283,8607.77539062
30139,8301.04882812
30995,8204.890625
31851,8579.87402344
32707,8892.24414062
33563,9754.06640625
34419,7895.79052734
35275,9628.41601562
36131,9855.88769531
36987,10342.9970703
37843,10604.6298828
38699,11979.390625
39555,10307.0234375
40411,9061.81152344
180,10430.1123047
1036,10988.3798828
1892,12177.1103516
2748,15112.7568359
3604,10244.8466797
4460,8915.18945312
5316,8416.16015625
6172,7975.40722656
7028,7925.23095703
7884,8077.90136719
8740,8952.69921875
9596,9216.43359375
10452,8470.50292969
11308,11429.0244141
12164,11663.0458984
13020,12777.0292969
13876,13979.5527344
14732,17401.3144531
15588,11658.0751953
16444,9980.06054688
17300,9620.68652344
18156,7873.71826172
19012,7466.03271484
19868,7079.81787109
20724,8279.2578125
21580,9729.59277344
22436,8063.68359375
23292,10868.8681641
24148,11052.6542969
25004,11558.0136719
25860,11993.3496094
26716,15113.203125
27572,10306.8271484
28428,9121.54003906
29284,8892.40527344
30140,8337.28710938
30996,8026.29199219
31852,7782.59082031
32708,8567.93457031
33564,9937.26074219
34420,9056.48046875
35276,10996.9980469
36132,10787.2402344
36988,11437.6503906
37844,11841.8369141
38700,15221.8554688
39556,11349.3046875
40412,10337.8486328
181,6307.56396484
1037,6336.29101562
1893,7155.64990234
2749,9241.02636719
3605,3304.98852539
4461,3658.85644531
5317,4753.23095703
6173,4736.23632812
7029,4559.74169922
7885,4588.43798828
8741,5236.75976562
9597,3112.10229492
10453,3502.33422852
11309,6463.19970703
12165,6479.30957031
13021,6558.53076172
13877,7269.30078125
14733,9936.16210938
15589,3018.86132812
16445,3534.40698242
17301,4741.62451172
18157,4344.84716797
19013,4008.88696289
19869,3912.33520508
20725,4582.24462891
21581,3091.0
22437,3208.70581055
23293,6229.27001953
24149,6283.51464844
25005,6134.33447266
25861,6907.80078125
26717,8697.796875
27573,3437.84179688
28429,3704.76025391
29285,5107.45556641
30141,4780.55371094
30997,4272.20263672
31853,4576.59619141
32709,5136.77539062
33565,3323.31298828
34421,3530.32299805
35277,5930.98486328
36133,6071.36279297
36989,6199.6328125
37845,6830.00097656
38701,8715.96679688
39557,3476.78857422
40413,3761.29443359
182,7180.55029297
1038,7463.52636719
1894,9216.328125
2750,10797.8115234
3606,5860.22021484
4462,5345.31933594
5318,5917.38378906
6174,6350.85498047
7030,6269.55371094
7886,6630.56298828
8742,6872.37890625
9598,5395.2734375
10454,4759.53271484
11310,7273.39941406
12166,7764.59619141
13022,8507.48828125
13878,10324.8125
14734,10464.0205078
15590,5767.66699219
16446,5576.99169922
17302,6464.90136719
18158,5926.50634766
19014,5611.9921875
19870,5565.27929688
20726,6325.53613281
21582,5636.02490234
22438,4788.01513672
23294,6851.90527344
24150,7341.89404297
25006,7789.20019531
25862,8678.14941406
26718,9671.54492188
27574,5420.88525391
28430,5284.60058594
29286,6139.91308594
30142,6153.32128906
30998,6060.53710938
31854,6438.71044922
32710,6814.01367188
33566,5984.28173828
34422,5428.96289062
35278,7323.67431641
36134,7470.52001953
36990,7620.51318359
37846,8520.30175781
38702,9212.22363281
39558,6333.09472656
40414,5575.31591797
183,5219.88378906
1039,5300.50244141
1895,5754.30322266
2751,7392.40234375
3607,4413.97460938
4463,4944.99951172
5319,4391.74951172
6175,4267.90966797
7031,4140.61962891
7887,4179.72363281
8743,4673.14013672
9599,4092.72729492
10455,4828.67480469
11311,5639.76757812
12167,5917.57568359
13023,6086.62939453
13879,6544.88867188
14735,8275.99707031
15591,4899.33496094
16447,5496.94775391
17303,4910.04882812
18159,4379.67578125
19015,4164.71972656
19871,3908.68310547
20727,4772.82617188
21583,4760.21826172
22439,4787.25732422
23295,5664.46484375
24151,5760.13476562
25007,5882.00488281
25863,5971.16748047
26719,7464.29492188
27575,4691.890625
28431,5191.85742188
29287,4777.68164062
30143,4495.74462891
30999,4167.50146484
31855,4017.21313477
32711,4495.54296875
33567,4659.24414062
34423,4972.0390625
35279,5388.92675781
36135,5553.17333984
36991,5625.56201172
37847,5711.76464844
38703,7204.82226562
39559,5082.36914062
40415,5437.27001953
184,6352.55712891
1040,6648.05419922
1896,7327.1328125
2752,8923.39941406
3608,5351.80908203
4464,6279.91943359
5320,5777.43457031
6176,5545.22314453
7032,5508.03808594
7888,5582.59570312
8744,6000.14257812
9600,4990.97460938
10456,6079.82910156
11312,6942.06787109
12168,7151.95849609
13024,7516.26220703
13880,8171.20019531
14736,10017.7490234
15592,6028.07861328
16448,6977.55664062
17304,6400.36181641
18160,5682.51806641
19016,5511.02832031
19872,5223.77392578
20728,6174.71679688
21584,5885.71435547
22440,6130.67871094
23296,7035.3359375
24152,7035.91992188
25008,7315.81298828
25864,7511.41015625
26720,9072.24121094
27576,5809.33056641
28432,6662.95947266
29288,6325.54248047
30144,5877.38916016
31000,5588.16308594
31856,5304.77685547
32712,5696.76367188
33568,5839.92041016
34424,6448.85791016
35280,6807.59521484
36136,6688.56298828
36992,6955.68847656
37848,7197.20556641
38704,8910.68457031
39560,6281.72900391
40416,6977.80273438
185,4716.75048828
1041,4717.31738281
1897,5339.67333984
2753,6823.41796875
3609,3492.37207031
4465,3527.71069336
5321,3653.87573242
6177,3576.0949707
7033,3350.69628906
7889,3425.70581055
8745,3729.45361328
9601,3115.79467773
10457,3248.26953125
11313,4923.39160156
12169,5127.50830078
13025,5237.81884766
13881,5614.26220703
14737,7650.74462891
15593,3050.04125977
16449,3456.75415039
17305,3484.32568359
18161,3189.26025391
19017,2966.40844727
19873,2933.01904297
20729,3356.57641602
21585,3293.39086914
22441,3133.03759766
23297,4984.12402344
24153,5077.79980469
25009,4987.92382812
25865,5413.45996094
26721,7030.94873047
27577,3433.4465332
28433,3691.11572266
29289,3855.35522461
30145,3669.8815918
31001,3203.96777344
31857,3363.17260742
32713,3759.50097656
33569,3491.64916992
34425,3442.57397461
35281,4810.60742188
36137,4910.44677734
36993,4875.27050781
37849,5230.34521484
38705,7281.50683594
39561,3578.62719727
40417,3887.85888672
186,7507.53515625
1042,8075.29785156
1898,9290.578125
2754,10346.0058594
3610,5782.6171875
4466,5081.70507812
5322,5306.47705078
6178,5947.43066406
7034,5875.63476562
7890,5841.63623047
8746,6381.53759766
9602,5619.24462891
10458,4619.12548828
11314,7228.45947266
12170,7703.85498047
13026,8458.15039062
13882,9727.078125
14738,11710.0048828
15594,5964.35986328
16450,5912.30615234
17306,5911.38134766
18162,5639.49316406
19018,5668.23730469
19874,5383.02392578
20730,5648.64501953
21586,5472.88183594
22442,4772.68505859
23298,7225.81933594
24154,7711.640625
25010,8063.09912109
25866,8793.20410156
26722,9667.90234375
27578,5353.60107422
28434,3792.09375
29290,5766.1875
30146,5724.49462891
31002,5704.08789062
31858,5968.75341797
32714,6121.21289062
33570,5856.33691406
34426,5254.45263672
35282,7249.08300781
36138,7712.25097656
36994,8001.31298828
37850,8639.65625
38706,9559.38574219
39562,5993.82177734
40418,5496.38671875
187,5069.07421875
1043,5286.72314453
1899,5950.60839844
2755,7215.45458984
3611,4685.58447266
4467,4417.35693359
5323,4104.71484375
6179,3839.48193359
7035,3938.71972656
7891,3941.46728516
8747,4473.00488281
9603,4324.00878906
10459,4255.01953125
11315,5737.59228516
12171,5676.98095703
13027,6136.99169922
13883,6769.21875
14739,9812.21679688
15595,4964.39550781
16451,5102.85400391
17307,4770.99169922
18163,4144.4921875
19019,3845.04199219
19875,3700.54663086
20731,4471.49023438
21587,4678.96972656
22443,4318.51025391
23299,5890.55029297
24155,5736.29541016
25011,5944.87841797
25867,6234.37597656
26723,8065.07568359
27579,4638.61035156
28435,4745.85986328
29291,4517.04394531
30147,4238.32568359
31003,4003.38012695
31859,3875.91308594
32715,4430.3671875
33571,4669.86914062
34427,4529.58251953
35283,5486.42431641
36139,5441.41064453
36995,5676.68847656
37851,6098.14160156
38707,8144.59716797
39563,5189.0703125
40419,4976.30957031
188,8955.953125
1044,9322.88867188
1900,10155.3447266
2756,12004.0947266
3612,6899.59619141
4468,8374.9453125
5324,8411.64160156
6180,8332.31054688
7036,8271.27734375
7892,8359.56640625
8748,9537.95605469
9604,6554.49072266
10460,7960.49658203
11316,8898.96386719
12172,9233.80175781
13028,9848.47363281
13884,10369.7744141
14740,12363.4150391
15596,6824.90869141
16452,8443.56933594
17308,8577.73046875
18164,7863.10595703
19020,7874.33398438
19876,7409.06103516
20732,8650.234375
21588,7543.38134766
22444,7804.74267578
23300,9046.96679688
24156,9204.15234375
25012,9216.51269531
25868,9840.40820312
26724,11364.4912109
27580,7921.32421875
28436,8885.76660156
29292,8588.99511719
30148,8136.65380859
31004,7860.63183594
31860,8176.20507812
32716,9009.38867188
33572,7625.57373047
34428,8670.87695312
35284,9128.12792969
36140,9356.66796875
36996,9521.640625
37852,9694.34765625
38708,11591.7949219
39564,7790.29980469
40420,9253.00390625
189,6704.70410156
1045,6934.86083984
1901,7537.15283203
2757,8920.71875
3613,7085.33056641
4469,5842.32177734
5325,5955.78662109
6181,5705.81835938
7037,5663.94042969
7893,5751.2578125
8749,6396.83398438
9605,6239.02832031
10461,5595.35839844
11317,7171.97363281
12173,7229.859375
13029,7910.70849609
13885,8579.05566406
14741,10540.4072266
15597,7784.55810547
16453,6289.21679688
17309,6627.61035156
18165,5845.82226562
19021,5405.10693359
19877,5304.625
20733,6019.14453125
21589,7431.16357422
22445,5501.27001953
23301,7301.84960938
24157,7127.23242188
25013,7142.67333984
25869,7688.20507812
26725,9406.74121094
27581,7666.92529297
28437,6038.0859375
29293,6354.85400391
30149,5916.17578125
31005,5579.76904297
31861,5786.87158203
32717,6283.69433594
33573,7129.26513672
34429,5724.06884766
35285,7263.68652344
36141,7147.10986328
36997,7385.10107422
37853,7590.22070312
38709,9512.07421875
39565,7117.36132812
40421,6334.21826172
190,8297.43945312
1046,8457.67480469
1902,9394.79882812
2758,11355.6933594
3614,5106.00390625
4470,6792.46972656
5326,6744.53515625
6182,6443.80371094
7038,6228.25439453
7894,6309.35107422
8750,7103.88525391
9606,4702.72949219
10462,6315.34765625
11318,8791.07421875
12174,8931.97363281
13030,9333.75195312
13886,10049.4628906
14742,13581.8134766
15598,5250.73486328
16454,7457.71240234
17310,7035.13476562
18166,6116.75390625
19022,5765.31835938
19878,5781.87255859
20734,6436.90527344
21590,5526.90527344
22446,6526.74169922
23302,8604.72949219
24158,8736.30859375
25014,8744.91992188
25870,9503.359375
26726,11723.75
27582,5682.13867188
28438,7531.16699219
29294,7254.92773438
30150,6796.72119141
31006,6230.99365234
31862,6523.97851562
32718,7087.83154297
33574,5696.32910156
34430,7235.77832031
35286,8583.14746094
36142,8732.75878906
36998,8915.92089844
37854,9672.30175781
38710,11866.1435547
39566,5664.21630859
40422,7519.73974609
191,8027.50927734
1047,8195.91992188
1903,9136.5078125
2759,10103.6865234
3615,4069.19897461
4471,6308.67724609
5327,6953.13476562
6183,7082.50634766
7039,6809.23144531
7895,6813.30517578
8751,7495.32910156
9607,3981.48925781
10463,5963.05712891
11319,8351.96386719
12175,8817.28222656
13031,9220.84667969
13887,10200.1533203
14743,11801.9453125
15599,4418.15380859
16455,7528.31591797
17311,7924.29394531
18167,7237.64208984
19023,6881.0234375
19879,6621.38037109
20735,7545.78466797
21591,5124.23242188
22447,6796.15087891
23303,8640.65332031
24159,9038.9453125
25015,9031.18066406
25871,9891.81445312
26727,11008.1113281
27583,4985.43652344
28439,7107.10449219
29295,7789.04394531
30151,7585.71191406
31007,6986.96679688
31863,7455.5859375
32719,7999.48144531
33575,4966.11914062
34431,7001.68359375
35287,8289.78222656
36143,8741.89257812
36999,8855.19824219
37855,9460.94335938
38711,11268.0566406
39567,5341.02832031
40423,7387.15820312
192,5426.56591797
1048,5472.85009766
1904,5854.18652344
2760,7055.421875
3616,3673.10375977
4472,4815.37744141
5328,5034.52880859
6184,4783.02148438
7040,4576.30371094
7896,4553.35693359
8752,5173.83300781
9608,3434.73730469
10464,4590.14501953
11320,5909.69580078
12176,5973.40625
13032,6268.38769531
13888,6731.55908203
14744,8579.5546875
15600,4054.04223633
16456,5618.36572266
17312,5464.08203125
18168,4877.93164062
19024,4574.8984375
19880,4348.1640625
20736,5090.05908203
21592,4043.65283203
22448,4742.45654297
23304,5720.6953125
24160,5690.80078125
25016,5552.66503906
25872,5852.74609375
26728,7127.05566406
27584,3974.09399414
28440,5120.15771484
29296,5358.91455078
30152,5008.78759766
31008,4419.74267578
31864,4556.64599609
32720,5074.71533203
33576,4225.68994141
34432,5033.57324219
35288,5744.88671875
36144,5679.74902344
37000,5640.32177734
37856,5883.46923828
38712,7687.47949219
39568,4155.30712891
40424,5669.09716797
193,8280.51269531
1049,8553.43359375
1905,9737.828125
2761,12327.6083984
3617,8836.92382812
4473,7689.48876953
5329,6828.82861328
6185,6705.60546875
7041,6625.10742188
7897,6754.04345703
8753,7191.94873047
9609,8189.30908203
10465,7147.38964844
11321,8615.37304688
12177,8751.47851562
13033,9381.64453125
13889,10272.1152344
14745,13604.4492188
15601,7991.94677734
16457,7628.39648438
17313,6944.69042969
18169,6068.38085938
19025,5931.80517578
19881,5754.35253906
20737,6555.10351562
21593,8354.85546875
22449,6810.17333984
23305,8646.20117188
24161,8836.15625
25017,9024.23242188
25873,9790.05273438
26729,12180.4785156
27585,8776.57226562
28441,7778.06396484
29297,7168.12353516
30153,6645.67675781
31009,6361.82226562
31865,6653.75732422
32721,7016.30419922
33577,8960.35351562
34433,7755.25537109
35289,8839.82324219
36145,9010.63476562
37001,9149.7890625
37857,9620.19140625
38713,12414.3769531
39569,9110.70605469
40425,8200.59570312
194,18944.890625
1050,19871.0019531
1906,22069.2011719
2762,23781.6972656
3618,13331.2099609
4474,16437.3085938
5330,15740.2597656
6186,16875.9101562
7042,16663.1816406
7898,16672.8300781
8754,17880.9960938
9610,12622.7773438
10466,15458.7207031
11322,18045.875
12178,20634.4121094
13034,21823.0214844
13890,23785.8242188
14746,25376.9003906
15602,14088.6660156
16458,18311.0976562
17314,17071.7226562
18170,17661.0039062
19026,17394.4628906
19882,16528.7539062
20738,18294.234375
21594,14910.2304688
22450,16300.8164062
23306,18793.5273438
24162,21215.9140625
25018,21924.0722656
25874,23029.6992188
26730,24610.9804688
27586,14534.5888672
28442,17342.5488281
29298,17154.0957031
30154,17797.0
31010,17056.734375
31866,16762.484375
32722,17339.7519531
33578,14538.9980469
34434,16936.4882812
35290,17980.0097656
36146,20365.4882812
37002,20643.1113281
37858,21464.1699219
38714,23322.5878906
39570,14373.5087891
40426,17443.0039062
195,10571.5771484
1051,10888.9658203
1907,12180.28125
2763,15822.484375
3619,6986.16699219
4475,8666.46191406
5331,8234.0390625
6187,8730.52734375
7043,8486.03613281
7899,8662.08203125
8755,8868.57910156
9611,6552.59082031
10467,8677.35546875
11323,11490.6796875
12179,12353.2314453
13035,12640.4755859
13891,13092.9941406
14747,14368.8486328
15603,6882.24462891
16459,8279.70703125
17315,8363.34667969
18171,8077.72412109
19027,7779.44433594
19883,7399.92236328
20739,8454.32714844
21595,7284.3828125
22451,7985.90429688
23307,10586.1162109
24163,11095.9912109
25019,11493.7050781
25875,12076.7861328
26731,14991.2646484
27587,7332.82373047
28443,9067.69921875
29299,9032.92089844
30155,8906.76660156
31011,8263.77050781
31867,8629.30371094
32723,9336.77050781
33579,7644.20166016
34435,8988.68554688
35291,10658.1376953
36147,11262.4042969
37003,11588.8544922
37859,12439.1240234
38715,15344.6298828
39571,7504.39941406
40427,8548.67871094
196,6487.1015625
1052,6901.01123047
1908,7938.90966797
2764,9496.76269531
3620,3853.20068359
4476,4230.24755859
5332,4959.38769531
6188,5302.16650391
7044,5211.96289062
7900,5420.30615234
8756,5979.35791016
9612,3732.80639648
10468,4108.41259766
11324,6703.07324219
12180,7336.17480469
13036,7726.45361328
13892,9062.13964844
14748,9973.38964844
15604,3554.37280273
16460,4453.61621094
17316,5261.80029297
18172,4779.60546875
19028,4610.73486328
19884,4644.33496094
20740,5460.4296875
21596,3766.79516602
22452,3929.70898438
23308,6585.36621094
24164,7043.61474609
25020,7511.28125
25876,7939.54589844
26732,9200.03613281
27588,3778.39770508
28444,4327.85888672
29300,5085.05566406
30156,5023.10791016
31012,4851.50048828
31868,5049.0
32724,5493.21582031
33580,3817.39428711
34436,4315.52050781
35292,6433.14257812
36148,7022.69824219
37004,7342.02685547
37860,7956.55712891
38716,9129.63476562
39572,3720.52050781
40428,4535.609375
197,3396.65332031
1053,3497.58642578
1909,3980.35009766
2765,4476.50048828
3621,3866.45947266
4477,3569.68383789
5333,2963.97143555
6189,2681.14208984
7045,2668.07641602
7901,2703.87133789
8757,3041.3449707
9613,3734.95068359
10469,3617.45996094
11325,3948.40649414
12181,3646.99462891
13037,3706.52416992
13893,3736.96777344
14749,5568.90625
15605,3773.40893555
16461,4110.74902344
17317,3071.94506836
18173,2611.95361328
19029,2557.28076172
19885,2500.35009766
20741,2923.92553711
21597,3950.2109375
22453,3388.97631836
23309,3804.07519531
24165,3604.96875
25021,3665.37866211
25877,3987.22460938
26733,4684.67285156
27589,3674.61767578
28445,3523.51318359
29301,3020.8605957
30157,2711.60180664
31013,2472.87133789
31869,2596.76733398
32725,2895.11962891
33581,3782.81201172
34437,3345.02416992
35293,3572.00366211
36149,3443.14233398
37005,3555.75976562
37861,3794.95605469
38717,4521.30322266
39573,3898.35009766
40429,3675.45214844
198,6400.52050781
1054,6505.69677734
1910,6964.53125
2766,8662.52050781
3622,5074.04736328
4478,6671.58300781
5334,5674.75585938
6190,5328.17480469
7046,5194.40380859
7902,5169.31933594
8758,5630.78027344
9614,4798.34375
10470,6110.52587891
11326,6965.1953125
12182,6991.91992188
13038,7443.96142578
13894,7972.07617188
14750,10572.6865234
15606,5824.23291016
16462,7817.66162109
17318,6550.921875
18174,5816.25537109
19030,5340.90087891
19886,5377.17333984
20742,6189.06835938
21598,5718.90576172
22454,6746.89648438
23310,7230.82470703
24166,7083.97216797
25022,7389.49072266
25878,7559.01025391
26734,9299.61230469
27590,5598.70019531
28446,7331.5859375
29302,6341.75683594
30158,5763.234375
31014,5375.29150391
31870,5594.55273438
32726,6069.91503906
33582,5311.91601562
34438,6616.85351562
35294,6747.19873047
36150,6718.82617188
37006,6890.08691406
37862,7421.55175781
38718,9234.39160156
39574,4934.07275391
40430,6508.390625
199,7755.12255859
1055,8072.63330078
1911,9005.98632812
2767,10027.4990234
3623,3938.01708984
4479,6086.65869141
5335,6027.35449219
6191,6260.40478516
7047,6150.42285156
7903,6171.87255859
8759,6506.83886719
9615,3666.73901367
10471,6053.62744141
11327,7932.14306641
12183,8364.00878906
13039,8792.11328125
13895,9417.90917969
14751,12930.1679688
15607,4108.46337891
16463,7029.80224609
17319,7024.21240234
18175,6363.60693359
19031,6240.00390625
19887,5880.59130859
20743,6604.65234375
21599,3926.82348633
22455,5925.76025391
23311,7835.83935547
24167,8509.78515625
25023,8943.16601562
25879,9469.05957031
26735,10834.2480469
27591,4149.45654297
28447,6478.43847656
29303,6520.21484375
30159,6504.53027344
31015,6065.51660156
31871,6582.85400391
32727,6848.37060547
33583,3963.88671875
34439,6252.12207031
35295,7563.20019531
36151,8108.46972656
37007,8563.0
37863,9072.59570312
38719,10684.90625
39575,3718.16455078
40431,6587.53320312
200,5964.53027344
1056,5912.06933594
1912,6410.04492188
2768,8432.90527344
3624,4654.11376953
4480,4577.6484375
5336,5478.76806641
6192,5607.0
7048,5251.3359375
7904,5319.91748047
8760,6322.11035156
9616,4508.17675781
10472,4382.08300781
11328,6333.20947266
12184,6286.52978516
13040,6045.05859375
13896,6593.61230469
14752,9059.79785156
15608,4500.70019531
16464,4835.98535156
17320,5899.54101562
18176,5505.95800781
19032,4997.61572266
19888,4914.11572266
20744,5642.74853516
21600,4885.52148438
22456,4556.68066406
23312,6636.56152344
24168,6259.15087891
25024,6166.60009766
25880,6558.92480469
26736,8262.12402344
27592,4862.80029297
28448,3586.09057617
29304,6329.73681641
30160,5862.20507812
31016,5198.35400391
31872,5581.0625
32728,6363.66162109
33584,5172.38232422
34440,4681.18847656
35296,6312.43896484
36152,6266.3671875
37008,6214.87255859
37864,6309.39941406
38720,8526.71679688
39576,4904.75
40432,4684.13671875
201,12012.2148438
1057,12040.6503906
1913,12850.5751953
2769,13529.96875
3625,16872.4492188
4481,9364.14941406
5337,11860.0224609
6193,11063.2216797
7049,10968.3808594
7905,11129.1015625
8761,12161.765625
9617,16235.5585938
10473,9051.34179688
11329,11711.2441406
12185,12510.1054688
13041,12773.7021484
13897,12817.3427734
14753,13295.7578125
15609,15058.6582031
16465,8705.21679688
17321,11362.3994141
18177,10558.1757812
19033,10792.7050781
19889,10356.0263672
20745,11306.9091797
21601,16603.5019531
22457,8580.54492188
23313,11995.4423828
24169,11815.8320312
25025,11881.1152344
25881,12237.6757812
